,100,1000,10000,100000
123,,0.8658781905811929,3.9887391878265746,0.7783299802752048
124,,8.559137079529263,8.496316705945953,0.1657463680407373
125,,8.728303569072928,0.3845121409707964,2.8837020911471223
126,,2.900912555144381,6.451623469230632,4.484481423740387
127,,4.174290530889828,2.0585840013945904,5.009427216139023
128,,4.735127891119367,5.85621889584144,0.1670572278478782
129,,6.144958088673874,1.2575348190165905,3.4723052809648927
130,,4.967461876796434,2.5616901932660703,4.641117261406294
131,,6.773210285877159,0.8623956495109936,0.060549543718935346
132,,8.259288498260846,0.6283768174770233,0.7768335940262382
133,,2.148643583559581,1.6083829853703226,8.96604982646323
134,,1.0318740506265018,9.051663500501695,7.617350238751934
135,,3.7828906122089574,0.7873757301800361,7.144539038917175
136,,6.882904315572908,7.774659220076785,1.4333468585818414
137,,6.587285682695752,9.512090620005525,0.6619664422846321
138,,0.704050727818173,3.8882511211298993,4.16564269786832
139,,7.10003060919699,3.8898278409358644,8.039688404658737
140,,1.3903262865241444,8.297919572400376,3.2750990552071246
141,,8.25830413453707,2.8032625729225726,5.280175030995201
142,,1.5443910033312604,1.2487250615956087,0.9719258758639744
143,,0.49511154892274917,0.9147667235030715,1.3613756888921782
144,,2.7710106300122597,7.133629321384623,0.6356115873520289
145,,8.020198747520382,0.19001032230211662,8.161681466307883
146,,6.209777622998175,4.899570277170178,3.9999168259091484
147,,5.21786974631666,4.53539940401339,0.3243340785438973
148,,2.816525586605194,2.8595995932956226,6.619909216328503
149,,1.6707096997813111,6.798850157484145,7.361271564700006
150,,3.565063654343845,7.37562778111911,9.487402988478403
151,,0.1706966921153238,0.6669498189973994,6.314742848350374
152,,2.8498794145066944,4.277209642873427,1.0756503979385947
153,,2.7047101461106706,3.074012085114143,8.866456227578794
154,,6.912721357520838,0.57543007437499,3.384521301692473
155,,8.577022950299323,0.018085879277923583,5.358571586049761
156,,7.096990416081853,7.657176893590291,8.18404586477765
157,,2.7574061236245107,2.0734099256976997,4.6910062722607995
158,,7.258379239881965,7.2802438534051745,4.958950717691088
159,,9.096018625212837,6.929348517891334,1.9574915785243483
160,,1.5000895786797837,9.91278685161676,5.098093041474487
161,,8.530866722234261,5.9967705807641085,3.3666442668453427
162,,9.484533059756396,8.790008458027152,7.525370341615139
163,,1.9134409054912258,4.788960706160628,9.504608535092466
164,,4.0614352873669555,7.560572281377524,4.402194750588898
165,,1.151425128605083,4.318841110057859,9.711511079154795
166,,2.523478703229567,9.079972610129037,6.332202827635268
167,,2.8691364598621467,9.533813530470667,3.6339312008661055
168,,0.534662774422826,5.703085820587139,1.988839086142564
169,,6.699669437180197,3.070161543570031,1.7362495818492607
170,,3.6191260916225443,0.6983781351471269,2.451119514287244
171,,2.9725193425483347,4.903534512245919,6.560757329352377
172,,4.37086085657842,4.741383480080725,7.070898284919304
173,,2.04067583476209,9.720352066150017,9.394725500465075
174,,1.4722988129296106,6.749210193927682,6.517118577965796
175,,3.845971278810401,4.724451239389472,4.792495424578082
176,,2.7009020519212124,4.441185268676184,9.681117089856675
177,,0.39863068852541755,8.117979166125409,0.2471491275930659
178,,3.6229227794387664,9.451278382784519,7.3408584942437844
179,,0.6135285973114726,1.1570832485233162,5.11636444486593
180,,4.169124791903683,6.253946208454191,1.5820724846753462
181,,5.824779829900893,2.3332092846588255,9.688282171191712
182,,6.659579639476626,7.656160825317762,5.18579159518373
183,,6.537410061931565,1.919300309829251,3.8752856580250166
184,,9.700136431423047,6.037822641906753,6.520136628886717
185,,3.276223857718572,4.899473948147957,0.897756014228276
186,,3.2097031253412607,8.302291147015591,0.972529512590852
187,,3.45801069947379,7.774395965452864,1.1848268940078157
188,,2.2956613060775357,4.82282826789255,1.5219358218652046
189,,8.371872671035089,8.028905204969668,9.440617852248396
190,,3.6524054253595892,3.414569411756138,5.331492855989256
191,,3.3259237798224026,1.5494149554403067,3.4887684773394767
192,,6.648712404223325,1.4846515100180757,4.7357831114753575
193,,9.44966517376007,4.198630509012991,6.683477416328033
194,,8.608772712435753,2.148802637157217,7.982292295895119
195,,3.093313254204885,0.8291409725391169,1.208764876054778
196,,9.8146021109574,9.872019160509113,5.442909066435627
197,,6.47338515298287,3.8008939064575573,7.530381245894912
198,,3.851664218551401,0.23344765655543834,4.367439321793485
199,,6.683856299306232,5.920057852268233,8.676659646135908
200,,6.912209719166208,6.824823070043889,9.43570565186341
201,,6.700513145583801,5.0152504874894515,0.6006360218396029
202,,1.9837948149032414,2.0880556320976593,1.0190322066235895
203,,9.594355772620615,8.57299289632891,2.0076849292981636
204,,0.7673284110537097,3.099796195304905,7.136133100636335
205,,4.304516018439204,3.255229984236702,4.654430615402393
206,,4.292618542512091,7.236954431803188,2.9799608520651146
207,,5.401356696477476,2.8570373223295986,2.978944211029202
208,,6.673700533964135,4.837072998014528,9.825696397997834
209,,6.973470765392639,8.97375978039898,6.609742687225748
210,,5.366141024363725,8.699570097657752,3.133850149608648
211,,0.1972033782389954,3.0612792617318405,3.991889630908121
212,,4.735145423266838,3.0752119685232664,9.304813747132387
213,,4.045407782319329,2.5017445260895754,6.387326895815164
214,,9.279249354563479,5.351741857675776,0.6554544439202767
215,,0.30376027810940526,4.240817836076212,1.2565404319336035
216,,4.405345612765603,3.6598574332100937,4.4725191626866625
217,,0.03157265485068146,0.19869872373498482,5.788814410518112
218,,6.46199258194817,2.3144567041458695,4.311182397490177
219,,4.017775322780427,8.896438386034323,0.9450431705790207
220,,7.429330746510376,2.772159090445414,5.541883242675541
221,,5.082819069522158,2.877544814925069,3.6708281779826684
222,,3.2875015408004407,2.163601166606788,6.484357560166241
223,,5.60670096092082,0.5138975243349321,7.866529041870155
224,,2.7044563979619314,9.443900394123956,8.939596134922374
225,,7.977447863197291,4.185131174555312,8.469419618712138
226,,4.497893272083694,8.31410306466606,8.15983008550476
227,,3.305030209781842,4.879758091382626,6.029481328099379
228,,7.110408969947698,7.528538288904479,4.803808926326178
229,,3.238041669418579,7.579450967623725,4.999830474844163
230,,0.23333097347834403,5.108331983235742,7.545724780658661
231,,7.741965369261328,1.0338911695950412,3.2077687008324474
232,,6.9728669680126165,3.2600473573571183,0.7710626886158862
233,,1.8965900810194645,9.817809257613916,5.515040009169616
234,,6.562205393929547,4.1965637132983105,3.682188806981358
235,,1.5872039975568661,5.234196401488548,1.3785028507417307
236,,1.820859914138182,4.043466093494433,9.743443385172505
237,,4.301545087783957,1.7251827455417212,5.248984746925762
238,,7.604263782874742,5.322238990413545,2.5972044567105375
239,,3.7861667139889126,2.595433863484169,4.011571492071163
240,,9.5755009538437,9.55372609653364,8.532156780951693
241,,1.6614377781891818,0.888179026285228,7.982483186754976
242,,2.8818236787062657,6.662938791947193,3.5678842695355146
243,,3.0181334500708927,4.105045288825651,5.377905074362155
244,,8.2990145982008,0.936500921597821,0.9233695876140542
245,,4.936130490371988,5.126602150296467,3.2381942549809333
246,,6.013236172966016,1.1902040106221576,3.235451912795066
247,,3.2591182303752557,7.748382938501514,4.471446425763761
248,,2.8377623257315165,6.767953533392389,9.512653653396445
249,,9.595106141547465,3.7541756927394716,2.1996250078546873
250,,0.7480492235040406,8.088527749778825,8.774390876939146
251,,3.946903816877609,5.508967096803003,6.336582211390274
252,,4.797157990931803,6.03924934660067,5.83721708642254
253,,8.84855894345058,4.6430405519537254,6.128909782536541
254,,5.984226964876108,0.05693308777570098,1.0046330399356393
255,,5.444125532043196,3.5841524050534126,6.051299387135379
256,,5.797599113033526,8.473384412581424,6.06084511057959
257,,7.325072779163037,1.0479002075847006,0.8077215568180479
258,,0.7828207804781433,5.059533800245154,6.015168201647505
259,,1.018463752935283,2.9941864924026156,1.571622318954119
260,,0.6800763962511152,0.6720342395529231,8.192509875677645
261,,8.20936007150667,7.626985858107681,9.455714847300134
262,,2.687597938973363,2.1220081374333257,8.835458734267265
263,,7.209217366112679,6.876930889412046,0.48801183246262647
264,,6.920610900716998,6.8312406392840765,1.3193833947459663
265,,5.523171922080957,4.810337052869223,5.489639000848317
266,,1.3246341611548873,3.9456412438176667,5.682055967785898
267,,4.13790503845967,0.09931525217818918,0.5295975623954082
268,,8.628545559157745,7.021559294551043,9.29660105362921
269,,7.281316730026463,7.473619416699191,5.390817514944546
270,,6.376030786516153,7.578449895972956,4.921621108642226
271,,0.06666924107509414,5.3097066272305575,8.67390413039222
272,,0.22742725681220816,4.635058689079028,1.691521630084962
273,,0.0761545659220206,7.871643239136702,0.25059576617800533
274,,4.199328204663314,8.08603252705327,0.4475902999862075
275,,6.684387537344449,5.238989383270729,5.358760074097374
276,,3.6128875877738205,3.0512650108549892,6.010195260404188
277,,7.151906221907564,4.874764167441699,8.298012283234394
278,,3.165460017781113,8.042597225411468,6.919863681988759
279,,5.027970849775702,0.34958980054352196,7.0377111940266825
280,,6.7777549118683105,7.277670092246884,2.5366751087216373
281,,0.7139442653194872,4.192177037287545,1.586464413345434
282,,5.652840320405747,7.529687615467628,6.6043997897311115
283,,7.4764412402819005,2.0940304063479487,3.5266472756691853
284,,0.2106693527220444,8.924570525745994,2.1320626563700062
285,,1.4493080488055265,5.101946118544309,8.9802043812769
286,,7.487580705780438,0.7886616398553974,1.9905691388972495
287,,5.693683707083967,2.10812045543178,6.1087523391723515
288,,7.619398922570841,9.309481489311317,8.212382320364094
289,,3.0010313082023132,3.0225907506008145,4.0670299492932465
290,,7.031585510594674,8.860673524639726,4.672496033523347
291,,7.2292346780256445,2.1829698379577533,6.261420358498912
292,,9.362733431477736,1.749063919239925,1.7336438018208473
293,,1.2512340376272877,9.950639582227598,3.0304175971612373
294,,3.322587244520566,1.773736079170773,2.876768133807175
295,,2.388509889689393,6.388890456033146,5.0151536625379585
296,,1.2657181549039012,6.40041979178796,4.599596009263674
297,,7.273103931749496,0.1748684491438019,5.437535519115054
298,,3.0016302720181716,2.865568828504898,2.3107587481641114
299,,0.8010921559299091,1.4392498558012883,2.021507386123181
300,,8.599787668464655,1.9995914613827113,4.387088779915843
301,,3.23452322586312,2.021207712129971,2.5015380867993313
302,,7.478542255116287,3.1428683789313934,0.11357823389432817
303,,3.744519831087561,7.008064716823414,2.1950493478670365
304,,3.7024916344560896,1.5951773108903267,1.9883813294555017
305,,3.732490591642561,9.970233258784337,2.7298867638990947
306,,4.375340138649414,9.609374976625986,2.262676344779943
307,,1.4838945962218322,8.766390608802062,8.94139727320089
308,,5.678976882640034,6.435083222211126,6.161793504413636
309,,9.223488597018525,3.2627784817625716,2.758169051436281
310,,3.313396208294061,3.9889373709421925,2.2689839364655744
311,,7.437225074376265,6.356658999891174,2.743423907725006
312,,0.6193298102867161,8.128873139649833,4.199023005598929
313,,5.464776529805916,3.3768405726591224,0.04604135641037518
314,,0.04234997323768911,7.549451933603141,0.5454604748043839
315,,2.843566591116499,2.7216956049021555,5.660331974658261
316,,0.1666529057935469,0.002057962120058472,4.143221148788748
317,,7.190420612969999,6.431962660614392,0.28824860236799543
318,,5.641986524137199,0.6288327511001455,9.52532498853405
319,,5.392865758713537,9.239440078204368,4.194799825594481
320,,0.7909706166924374,9.78776542232087,2.9613835581022743
321,,5.4388190329630905,5.023678595904187,2.431088330324527
322,,2.2697760612400657,2.0287357508271784,9.285848706328741
323,,0.3930245084671826,5.571975958433928,5.739963686964467
324,,8.692353251085699,2.2091901703293413,3.8383372439626458
325,,3.2858907066485585,4.699335648841069,4.6385976194028276
326,,6.957256120386825,4.13355258156861,5.583411619435859
327,,6.26334844070099,7.5432810158336725,9.990439289247254
328,,0.4789151904356934,0.7993897494858572,5.109007396993462
329,,8.689483902111995,1.673492037615155,9.871294985029683
330,,2.042253036527488,0.04937788472729221,8.292956500848046
331,,6.8186897590799935,4.647136913763158,3.526997324900468
332,,6.597335528721413,8.942162743523289,6.666340105390721
333,,6.753379659902626,8.875889710354594,8.53607268737072
334,,2.743587864735999,0.7758893307242285,1.3465503583072103
335,,5.281594981272145,8.459997123214416,2.6863030536766868
336,,7.42077739849239,0.12997893619583428,9.169749016680232
337,,2.769603888217733,3.9569170270014826,7.903838792793415
338,,1.3441561375148958,9.377220531314896,1.5335507228815815
339,,4.7033781569226125,2.8923849954484924,5.159492305284248
340,,0.7827395528514729,7.1393463730670845,8.946255626842905
341,,7.518730889428111,1.404977455131006,8.815133729673722
342,,3.970205249257899,3.518444277234013,4.813734140436568
343,,1.919811920244203,1.169746173818071,2.4683929193924166
344,,7.280228144321645,7.383726033704292,4.729033444246518
345,,0.40420454936199923,4.372236976486686,9.766127630082455
346,,5.05334062153784,3.7384031232768677,5.007600855316873
347,,5.849277778959198,2.1010583178375515,0.03702444025246064
348,,9.298979593277672,0.7281408483926535,7.33218759701871
349,,7.482702745469917,3.8774559562740514,4.967823409235064
350,,8.057649342356633,2.474130737239991,1.9243559804568897
351,,5.32352010843426,7.242023262018808,6.894271789792523
352,,8.180007254281083,2.3766128538121962,6.836985036925642
353,,6.499369471915851,2.3615990701042113,6.654890062439929
354,,0.3643683391540237,7.378771518678119,4.349633959203408
355,,3.260798347941786,9.290414308032583,7.479519878392927
356,,3.9073507962532696,4.248424406221235,1.371109481288844
357,,0.12729776094837528,8.397632704208984,3.697072894707572
358,,3.40575535162486,9.89282282765322,2.8491591226423996
359,,2.2504289313802563,2.950078612880334,5.337270760288758
360,,8.05227518734808,1.3068175249050413,5.782906020940958
361,,6.312129035664752,7.0796792924124,0.5914270343704677
362,,9.349961569381403,8.54832190287959,8.655733163155553
363,,7.7487795422200065,3.1353999425506682,2.922534107445398
364,,7.878524690838187,7.28196002014027,5.617242559235832
365,,5.914850189796381,6.1520130318012125,9.306557972288354
366,,6.440969406729789,0.26694467530281857,2.409236995132928
367,,3.0281395914564238,6.738607589327406,2.810588482024751
368,,2.45068865652445,3.5556055916369904,6.250257647188906
369,,8.038311551333944,4.926068714104143,8.675849933334591
370,,4.932133831300804,9.201370158512464,2.6174467528745176
371,,9.929209277017323,4.801005989965286,2.5785882986566486
372,,0.7747332986385407,1.0221193733210954,1.42463111118987
373,,1.7603851323389414,6.728463335132334,2.617494138567125
374,,0.2821404021890229,4.867839185723066,8.019485000525481
375,,1.0086517224574116,2.2792765782864945,7.381271051098889
376,,1.968042571555833,9.159139832285964,7.370980651437068
377,,4.917766264387818,7.40342995324252,1.8421349865016843
378,,1.1447896368673047,4.224926676653541,2.2170442860147554
379,,6.873360268509332,6.216676886243904,7.601229303423601
380,,9.886667374495106,7.288180125711527,4.827576371568156
381,,2.004504080862856,4.414943087476991,8.506668551942955
382,,6.263629080789077,9.29814303743144,0.4672446405671641
383,,9.739579649115814,1.4487354111505522,9.993365341795927
384,,5.916176046225283,1.202852903214016,3.2673265862435397
385,,7.3850568564108245,0.39927693326009367,5.389578774429294
386,,8.02836416010474,0.45543499301547063,1.1147482323261788
387,,4.143281435627323,4.408977777792368,2.8675494512700355
388,,8.526806891552827,3.749397812352841,2.6176617207512405
389,,9.690678662082805,1.814104225908896,1.3770901997054672
390,,4.689691053864008,0.734718155752569,8.95434083858373
391,,5.450076368975005,9.005364849931878,6.552237788343858
392,,2.8803157463856777,0.8282373963920953,2.02388888737743
393,,9.774833982757952,2.7803566825530392,3.6940300543080156
394,,9.834501510447474,1.1406788023050591,4.134856316758054
395,,2.836825899508974,9.522102021035296,6.43528711899074
396,,6.955310233625422,7.410060087547185,0.7974505961866701
397,,3.4351104110095445,8.285545145227934,1.6643908623755888
398,,9.325527658063343,9.275982228404837,4.53605534381607
399,,8.476440461463397,1.3171707539160669,9.726304705191009
400,,9.535011926091977,8.550574755889963,4.731654325670482
401,,3.8633461747931657,2.7090812736910492,1.9202049406990886
402,,4.253056273854583,1.738185913241046,7.066922531711618
403,,0.8429724049854493,8.41568615716316,7.779242800962934
404,,0.8289819538660771,1.6191148738421302,6.066669869717832
405,,0.8673826164722869,4.3796419688453065,6.494774058576388
406,,2.2223466081131122,3.5721633708039677,5.266617065124823
407,,6.330459161272845,1.622323927381617,6.469347925500327
408,,0.2941071475609455,5.380439161178758,7.048190382087648
409,,2.0030050473294696,3.232431801322948,2.708291419015334
410,,4.982549896226859,1.6009935414420893,5.609559874425074
411,,6.571169050077714,2.096947483275306,7.11013715879762
412,,6.039150614766207,3.3768826009186177,4.354336737737603
413,,3.8769622971017292,1.4008486693261304,9.281578818168859
414,,8.643739462980008,8.75517180160507,8.591438517577815
415,,0.17605513804034684,0.25437640963456976,5.272601408714569
416,,5.336126518746868,3.954203958612448,4.001649092883255
417,,6.675309600931431,4.995997779768891,4.949602793191933
418,,5.515818485411773,2.7027959359583438,6.352023269597447
419,,1.5718377338656777,3.0002360611688896,8.018613645811243
420,,7.136680613536546,8.520829127757072,1.5703952013446008
421,,0.7208645741271005,1.4899406864982891,8.173026756423765
422,,5.362216407750317,4.581786134415722,0.7708001534386538
423,,9.151119964465295,1.8325509298202933,7.153963441297869
424,,2.6777629001712806,7.479065083311653,2.74081663990878
425,,6.312290596848421,9.57980270720548,1.0122669909643631
426,,6.0580896227755785,2.005919721444584,2.2112909127518745
427,,3.6976418373402304,4.901891973545284,2.050669179775442
428,,5.273592945950477,6.5420816039066025,5.204202417564625
429,,7.412181288798382,2.573585399094407,6.2711823559997555
430,,9.959754035798776,8.232682933619405,4.9233982816625845
431,,8.645128288456501,6.168251732869132,2.4633127177281566
432,,0.23271389776671164,5.333541539808163,7.129006876407425
433,,2.91434475754256,9.345260746624614,1.59634657241319
434,,4.414877750541754,0.33402176348818974,6.918232389008214
435,,6.4452321074077,3.250745652069046,4.065390993856218
436,,7.053332994005953,3.1793830295045353,7.797070927405048
437,,6.738803250887152,4.420310509023329,3.900289936899275
438,,4.188034602950335,5.490397255749069,0.5562289502835435
439,,3.0064634659808274,4.638716104589104,1.3478943056771286
440,,2.4435081594724926,4.661231600833412,4.21292624301578
441,,3.232620289370562,4.588387888993227,0.6510610623869721
442,,9.427142937068627,1.801724336529552,1.3669990937614345
443,,5.703953494248902,3.2400467114616296,6.49148348404362
444,,5.337795565216289,5.618903049179097,4.107991835127583
445,,6.481068284828465,4.9178740766173865,4.210325848360156
446,,6.193753868852219,7.994766139424119,3.4539634137074375
447,,8.474196556134661,1.0376788817899485,7.214638641386907
448,,3.033233406728421,7.195049498042802,5.348907803499351
449,,9.01803652034561,0.39669195432138904,4.029440047226251
450,,0.4326638417394515,3.1253861387086532,3.914702277145046
451,,2.2689293632909955,9.227181055868785,5.4927930271934695
452,,4.179195439019053,5.428305730556209,7.8144297790281545
453,,3.964761824804536,7.856806641876886,1.3180485626957492
454,,0.8053293686372529,4.434164090648797,0.8395444370898288
455,,4.163331297264278,9.133545697930629,1.4624501605197904
456,,9.700441602547755,6.315833536515905,3.9817232135640745
457,,9.280465736352015,4.7638253832151705,7.61380954124355
458,,6.668665238346128,9.416776094449865,9.325673538103157
459,,8.537584070241447,5.265736734789269,9.293528848628869
460,,2.901731159747981,6.952464961668586,0.2328929910978519
461,,2.7962436370542845,8.630855248456555,7.5229225045821915
462,,3.1511618530264034,6.781675016223843,4.675527523429023
463,,1.3586381243911194,9.35218285754141,7.3708503547522355
464,,0.30344179372848984,0.9431253492234102,4.696721207512711
465,,6.250403687881866,9.67141687396714,8.140516951247239
466,,3.139038058728687,9.220533110019876,5.235141831272082
467,,6.064001567676663,7.126194545330059,1.0233734177945586
468,,8.107169668215134,4.401063822303215,7.865967796618577
469,,2.740074198865349,2.754614705395562,1.2108975954379182
470,,0.9586419563178536,4.690166761793701,8.526616580441273
471,,6.470846854259923,1.8684534150800791,0.48922354134014423
